"","ID_CEPESP","ANO_ELEICAO","SIGLA_UE","UF","NUMERO_CANDIDATO","CODIGO_CARGO","NOME_CANDIDATO","DESC_SIT_TOT_TURNO","NUMERO_PARTIDO","NOME_PARTIDO","SIGLA_PARTIDO","TIPO_LEGENDA","COMPOSICAO_LEGENDA","SEQUENCIA_COLIGACAO","NOME_COLIGACAO","COMPOSICAO_COLIGACAO","IDENTIFICADOR_LEGENDA","COLIGACAO","ID_LEGENDA","NUM_PARTIDOS_COLIGACAO","TOTAL_VOTOS_LEGENDA","TOTAL_VOTOS_NOMINAIS","TOTAL_VOTOS_LEGENDA_PARTIDO_ISOLADO","TOTAL_VOTOS_PARTIDO","TOTAL_NOMINAIS_LEGENDA","TOTAL_VOTOS_LISTA","RANK_LISTA","RANK_PARTIDO","DISTANCIA_PARA_ULTIMO_ELEITO_EM_VOTOS","ULTIMO_ELEITO","DISTANCIA_ABSOLUTA_PARA_ULTIMO_ELEITO_EM_VOTOS","DISTANCIA_EM_VOTOS_PARA_N_MENOS_UM","SHARE_CANDIDATO_LISTA"
"567","0004790","1998","MA","MA","1211","06","CARLOS HUMBERTO SOUSA LIMA","SUPLENTE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PDT / PMN / PPB / PSB / PSDB / PT DO B","-30000000000","ETICA  E  LIBERDADE","PPB / PDT / PMN / PRN / PSB / PSDB / PT DO B","ETICA  E  LIBERDADE",1,"050",6,49232,4575,0,96731,401918,451150,12,5,34357,0,34357,-553,1.01
"568","0004910","1998","MA","MA","1113","06","GIL JORGE NASCIMENTO ARAGAO","SUPLENTE","11","PARTIDO PROGRESSISTA BRASILEIRO","PPB","COLIGAÇÃO","PDT / PMN / PPB / PSB / PSDB / PT DO B","-30000000000","ETICA  E  LIBERDADE","PPB / PDT / PMN / PRN / PSB / PSDB / PT DO B","ETICA  E  LIBERDADE",1,"050",6,49232,3376,0,30754,401918,451150,13,2,35556,0,35556,-1199,0.75
"569","0004393","1998","MA","MA","4554","06","JOSE DE RIBAMAR OLIVEIRA COSTA","SUPLENTE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","PDT / PMN / PPB / PSB / PSDB / PT DO B","-30000000000","ETICA  E  LIBERDADE","PPB / PDT / PMN / PRN / PSB / PSDB / PT DO B","ETICA  E  LIBERDADE",1,"050",6,49232,2931,0,216883,401918,451150,14,4,36001,0,36001,-445,0.65
"570","0004922","1998","MA","MA","1110","06","JOSE EVERARDO DA COSTA SOUSA","SUPLENTE","11","PARTIDO PROGRESSISTA BRASILEIRO","PPB","COLIGAÇÃO","PDT / PMN / PPB / PSB / PSDB / PT DO B","-30000000000","ETICA  E  LIBERDADE","PPB / PDT / PMN / PRN / PSB / PSDB / PT DO B","ETICA  E  LIBERDADE",1,"050",6,49232,2251,0,30754,401918,451150,15,3,36681,0,36681,-680,0.5
"571","0004386","1998","MA","MA","3333","06","EMANOEL BERNARDINO LOPES DE SOUSA VIANA","SUPLENTE","33","PARTIDO DA MOBILIZAÇÃO NACIONAL","PMN","COLIGAÇÃO","PDT / PMN / PPB / PSB / PSDB / PT DO B","-30000000000","ETICA  E  LIBERDADE","PPB / PDT / PMN / PRN / PSB / PSDB / PT DO B","ETICA  E  LIBERDADE",1,"050",6,49232,1583,0,7567,401918,451150,16,2,37349,0,37349,-668,0.35
"572","0004530","1998","MA","MA","1117","06","GUTEMBERG OLIVEIRA MARQUES RABELO","SUPLENTE","11","PARTIDO PROGRESSISTA BRASILEIRO","PPB","COLIGAÇÃO","PDT / PMN / PPB / PSB / PSDB / PT DO B","-30000000000","ETICA  E  LIBERDADE","PPB / PDT / PMN / PRN / PSB / PSDB / PT DO B","ETICA  E  LIBERDADE",1,"050",6,49232,1508,0,30754,401918,451150,17,4,37424,0,37424,-75,0.33
"573","0004931","1998","MA","MA","7000","06","SEBASTIAO FERREIRA MARTINS","SUPLENTE","70","PARTIDO TRABALHISTA DO BRASIL","PT DO B","COLIGAÇÃO","PDT / PMN / PPB / PSB / PSDB / PT DO B","-30000000000","ETICA  E  LIBERDADE","PPB / PDT / PMN / PRN / PSB / PSDB / PT DO B","ETICA  E  LIBERDADE",1,"050",6,49232,1273,0,2581,401918,451150,18,1,37659,0,37659,-235,0.28
"574","0004619","1998","MA","MA","7070","06","JOSE VENANCIO BRAGA DINIZ","SUPLENTE","70","PARTIDO TRABALHISTA DO BRASIL","PT DO B","COLIGAÇÃO","PDT / PMN / PPB / PSB / PSDB / PT DO B","-30000000000","ETICA  E  LIBERDADE","PPB / PDT / PMN / PRN / PSB / PSDB / PT DO B","ETICA  E  LIBERDADE",1,"050",6,49232,1209,0,2581,401918,451150,19,2,37723,0,37723,-64,0.27
"575","0004583","1998","MA","MA","1244","06","LEONIDAS RABELO SILVA","SUPLENTE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PDT / PMN / PPB / PSB / PSDB / PT DO B","-30000000000","ETICA  E  LIBERDADE","PPB / PDT / PMN / PRN / PSB / PSDB / PT DO B","ETICA  E  LIBERDADE",1,"050",6,49232,1189,0,96731,401918,451150,20,6,37743,0,37743,-20,0.26
"576","0004900","1998","MA","MA","1120","06","PAULO HENRIQUE ALVES SANTOS","SUPLENTE","11","PARTIDO PROGRESSISTA BRASILEIRO","PPB","COLIGAÇÃO","PDT / PMN / PPB / PSB / PSDB / PT DO B","-30000000000","ETICA  E  LIBERDADE","PPB / PDT / PMN / PRN / PSB / PSDB / PT DO B","ETICA  E  LIBERDADE",1,"050",6,49232,793,0,30754,401918,451150,21,5,38139,0,38139,-396,0.18
"577","0004423","1998","MA","MA","1115","06","JOSE HILBERTO CARVALHO DE BARROS","SUPLENTE","11","PARTIDO PROGRESSISTA BRASILEIRO","PPB","COLIGAÇÃO","PDT / PMN / PPB / PSB / PSDB / PT DO B","-30000000000","ETICA  E  LIBERDADE","PPB / PDT / PMN / PRN / PSB / PSDB / PT DO B","ETICA  E  LIBERDADE",1,"050",6,49232,575,0,30754,401918,451150,22,6,38357,0,38357,-218,0.13
"578","0004488","1998","MA","MA","1231","06","SEBASTIAO JOSE CARVALHAL MOREIRA","SUPLENTE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PDT / PMN / PPB / PSB / PSDB / PT DO B","-30000000000","ETICA  E  LIBERDADE","PPB / PDT / PMN / PRN / PSB / PSDB / PT DO B","ETICA  E  LIBERDADE",1,"050",6,49232,520,0,96731,401918,451150,23,7,38412,0,38412,-55,0.12
"579","0004919","1998","MA","MA","1101","06","MARCIO ROGERIO LEONARDI","SUPLENTE","11","PARTIDO PROGRESSISTA BRASILEIRO","PPB","COLIGAÇÃO","PDT / PMN / PPB / PSB / PSDB / PT DO B","-30000000000","ETICA  E  LIBERDADE","PPB / PDT / PMN / PRN / PSB / PSDB / PT DO B","ETICA  E  LIBERDADE",1,"050",6,49232,316,0,30754,401918,451150,24,7,38616,0,38616,-204,0.07
"580","0004684","1998","MA","MA","1144","06","OSMAR DE ARAUJO COELHO","SUPLENTE","11","PARTIDO PROGRESSISTA BRASILEIRO","PPB","COLIGAÇÃO","PDT / PMN / PPB / PSB / PSDB / PT DO B","-30000000000","ETICA  E  LIBERDADE","PPB / PDT / PMN / PRN / PSB / PSDB / PT DO B","ETICA  E  LIBERDADE",1,"050",6,49232,187,0,30754,401918,451150,25,8,38745,0,38745,-129,0.04
"581","0004711","1998","MA","MA","4010","06","ANTONIO DE SOUSA CRUZ","SUPLENTE","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PDT / PMN / PPB / PSB / PSDB / PT DO B","-30000000000","ETICA  E  LIBERDADE","PPB / PDT / PMN / PRN / PSB / PSDB / PT DO B","ETICA  E  LIBERDADE",1,"050",6,49232,164,0,47402,401918,451150,26,3,38768,0,38768,-23,0.04
"582","0004651","1998","MA","MA","7011","06","FERNANDO SANTOS VEIGA","SUPLENTE","70","PARTIDO TRABALHISTA DO BRASIL","PT DO B","COLIGAÇÃO","PDT / PMN / PPB / PSB / PSDB / PT DO B","-30000000000","ETICA  E  LIBERDADE","PPB / PDT / PMN / PRN / PSB / PSDB / PT DO B","ETICA  E  LIBERDADE",1,"050",6,49232,99,0,2581,401918,451150,27,3,38833,0,38833,-65,0.02
"583","0004899","1998","MA","MA","2566","06","JOSE SARNEY FILHO","ELEITO","25","PARTIDO DA FRENTE LIBERAL","PFL","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,96348,0,427444,919692,990130,1,1,-58606,0,58606,NA,9.73
"584","0004389","1998","MA","MA","2510","06","NICE LOBAO","ELEITO","25","PARTIDO DA FRENTE LIBERAL","PFL","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,91106,0,427444,919692,990130,2,2,-53364,0,53364,-5242,9.2
"585","0004893","1998","MA","MA","1555","06","GASTAO DIAS VIEIRA","ELEITO","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,76879,0,186112,919692,990130,3,1,-39137,0,39137,-14227,7.76
"586","0004408","1998","MA","MA","4141","06","PEDRO FERNANDES RIBEIRO","ELEITO","41","PARTIDO SOCIAL DEMOCRÁTICO","PSD","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,64774,0,86619,919692,990130,4,1,-27032,0,27032,-12105,6.54
"587","0004456","1998","MA","MA","2555","06","MAURO DE ALENCAR FECURY","ELEITO","25","PARTIDO DA FRENTE LIBERAL","PFL","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,63311,0,427444,919692,990130,5,3,-25569,0,25569,-1463,6.39
"588","0004871","1998","MA","MA","2501","06","FRANCISCO DE ASSIS MILHOMEM COELHO","ELEITO","25","PARTIDO DA FRENTE LIBERAL","PFL","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,62395,0,427444,919692,990130,6,4,-24653,0,24653,-916,6.3
"589","0004745","1998","MA","MA","2022","06","PAULO CELSO FONSECA MARINHO","ELEITO","20","PARTIDO SOCIAL CRISTÃO","PSC","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,48706,0,53612,919692,990130,7,1,-10964,0,10964,-13689,4.92
"590","0004594","1998","MA","MA","2222","06","ELISEU BARROSO DE CARVALHO MOURA","ELEITO","22","PARTIDO LIBERAL","PL","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,47759,0,128938,919692,990130,8,1,-10017,0,10017,-947,4.82
"591","0004864","1998","MA","MA","2230","06","REMI ABREU TRINTA","ELEITO","22","PARTIDO LIBERAL","PL","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,45351,0,128938,919692,990130,9,2,-7609,0,7609,-2408,4.58
"592","0004952","1998","MA","MA","1516","06","PEDRO NOVAIS LIMA","ELEITO","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,44949,0,186112,919692,990130,10,2,-7207,0,7207,-402,4.54
"593","0004898","1998","MA","MA","2590","06","CARLOS CESAR BRANCO BANDEIRA","ELEITO","25","PARTIDO DA FRENTE LIBERAL","PFL","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,42918,0,427444,919692,990130,11,5,-5176,0,5176,-2031,4.33
"594","0004940","1998","MA","MA","2513","06","ANTONIO DA CONCEICAO COSTA FERREIRA","MÉDIA","25","PARTIDO DA FRENTE LIBERAL","PFL","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,37922,0,427444,919692,990130,12,6,-180,0,180,-4996,3.83
"595","0004506","1998","MA","MA","1511","06","ALBERICO DE FRANCA FERREIRA FILHO","MÉDIA","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,37742,0,186112,919692,990130,13,3,0,1,0,-180,3.81
"596","0004944","1998","MA","MA","2211","06","ANTONIO JOAQUIM ARAUJO FILHO","SUPLENTE","22","PARTIDO LIBERAL","PL","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,34717,0,128938,919692,990130,14,3,3025,0,3025,-3025,3.51
"597","0004814","1998","MA","MA","2520","06","ELEOTERIO NAN SOUZA","SUPLENTE","25","PARTIDO DA FRENTE LIBERAL","PFL","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,31815,0,427444,919692,990130,15,7,5927,0,5927,-2902,3.21
"598","0004384","1998","MA","MA","4444","06","LUIZ CARLOS BARBOSA NOLETO","SUPLENTE","44","PARTIDO REPUBLICANO PROGRESSISTA","PRP","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,18274,0,26771,919692,990130,16,1,19468,0,19468,-13541,1.85
"599","0004487","1998","MA","MA","4111","06","JOSE FRANKLIN SKEFF SEBA","SUPLENTE","41","PARTIDO SOCIAL DEMOCRÁTICO","PSD","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,14889,0,86619,919692,990130,17,2,22853,0,22853,-3385,1.5
"600","0004561","1998","MA","MA","1505","06","MARIA SUARES DOS SANTOS BARROSO","SUPLENTE","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,14156,0,186112,919692,990130,18,4,23586,0,23586,-733,1.43
"601","0004936","1998","MA","MA","1515","06","MARIA DO SOCORRO ALMEIDA WAQUIM","SUPLENTE","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,12386,0,186112,919692,990130,19,5,25356,0,25356,-1770,1.25
"602","0004416","1998","MA","MA","4166","06","ALEXANDRE CRUZ SALEM","SUPLENTE","41","PARTIDO SOCIAL DEMOCRÁTICO","PSD","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,6956,0,86619,919692,990130,20,3,30786,0,30786,-5430,0.7
"603","0004938","1998","MA","MA","2020","06","FERNANDO TELES ANTUNES","SUPLENTE","20","PARTIDO SOCIAL CRISTÃO","PSC","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,4906,0,53612,919692,990130,21,2,32836,0,32836,-2050,0.5
"604","0004566","1998","MA","MA","4411","06","MOZART WILSON BACELAR NUNES","SUPLENTE","44","PARTIDO REPUBLICANO PROGRESSISTA","PRP","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,4493,0,26771,919692,990130,22,2,33249,0,33249,-413,0.45
"605","0004702","1998","MA","MA","4412","06","RAIMUNDO NONATO SOUSA ARAUJO","SUPLENTE","44","PARTIDO REPUBLICANO PROGRESSISTA","PRP","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,2858,0,26771,919692,990130,23,3,34884,0,34884,-1635,0.29
"606","0004413","1998","MA","MA","2811","06","ADROALDO NUNES DE BRITO","SUPLENTE","28","PARTIDO RENOVADOR TRABALHISTA BRASILEIRO","PRTB","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,2267,0,6221,919692,990130,24,1,35475,0,35475,-591,0.23
"607","0004671","1998","MA","MA","2525","06","CARLOS MAGNO DUQUE BACELAR","SUPLENTE","25","PARTIDO DA FRENTE LIBERAL","PFL","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,1629,0,427444,919692,990130,25,8,36113,0,36113,-638,0.16
"608","0004510","1998","MA","MA","2810","06","JOSE RODRIGUES BARROS","SUPLENTE","28","PARTIDO RENOVADOR TRABALHISTA BRASILEIRO","PRTB","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,1527,0,6221,919692,990130,26,2,36215,0,36215,-102,0.15
"609","0004918","1998","MA","MA","6565","06","PEDRO DE OLIVEIRA LIMA","SUPLENTE","65","PARTIDO COMUNISTA DO BRASIL","PC DO B","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,1470,0,3707,919692,990130,27,1,36272,0,36272,-57,0.15
"610","0004760","1998","MA","MA","6541","06","JULIO CESAR REGO GUTERRES","SUPLENTE","65","PARTIDO COMUNISTA DO BRASIL","PC DO B","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,1455,0,3707,919692,990130,28,2,36287,0,36287,-15,0.15
"611","0004376","1998","MA","MA","2244","06","EMILIO AYOUB JORGE","SUPLENTE","22","PARTIDO LIBERAL","PL","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,1111,0,128938,919692,990130,29,4,36631,0,36631,-344,0.11
"612","0004544","1998","MA","MA","4401","06","ZIZUINO BARROS DA SILVA","SUPLENTE","44","PARTIDO REPUBLICANO PROGRESSISTA","PRP","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,1073,0,26771,919692,990130,30,4,36669,0,36669,-38,0.11
"613","0004399","1998","MA","MA","6512","06","EURICO FERNANDES DA SILVA","SUPLENTE","65","PARTIDO COMUNISTA DO BRASIL","PC DO B","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,782,0,3707,919692,990130,31,3,36960,0,36960,-291,0.08
"614","0004692","1998","MA","MA","2833","06","RAIMUNDO ALVES DA COSTA","SUPLENTE","28","PARTIDO RENOVADOR TRABALHISTA BRASILEIRO","PRTB","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,686,0,6221,919692,990130,32,3,37056,0,37056,-96,0.07
"615","0004603","1998","MA","MA","2823","06","JUAREZ RODRIGUES DE CAMPOS","SUPLENTE","28","PARTIDO RENOVADOR TRABALHISTA BRASILEIRO","PRTB","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,612,0,6221,919692,990130,33,4,37130,0,37130,-74,0.06
"616","0004380","1998","MA","MA","2815","06","ANTONIO VIEIRA DOS SANTOS","SUPLENTE","28","PARTIDO RENOVADOR TRABALHISTA BRASILEIRO","PRTB","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,512,0,6221,919692,990130,34,5,37230,0,37230,-100,0.05
"617","0004604","1998","MA","MA","2828","06","CLOVIS DE JESUS SAVALLA CORREA CARVALHO","SUPLENTE","28","PARTIDO RENOVADOR TRABALHISTA BRASILEIRO","PRTB","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,314,0,6221,919692,990130,35,6,37428,0,37428,-198,0.03
"618","0004466","1998","MA","MA","2888","06","GILBERTO IRINEU MUNIZ","SUPLENTE","28","PARTIDO RENOVADOR TRABALHISTA BRASILEIRO","PRTB","COLIGAÇÃO","PC DO B / PFL / PL / PMDB / PRP / PRTB / PSC / PSD / PSDC","-30000000000","MARANHÃO MUITO MAIS","PTB / PMDB / PSL / PST / PSC / PL / PFL / PSDC / PRTB / PSD / PRP / PC DO B","MARANHÃO MUITO MAIS",1,"071",9,70438,303,0,6221,919692,990130,36,7,37439,0,37439,-11,0.03
